1667531700000,20294.55000000,20305.97000000,20286.02000000,20287.61000000,639.36792000,1667531999999,12976316.82259120,18056,329.27415000,6682997.20070980,0
1667532000000,20287.90000000,20307.74000000,20282.98000000,20305.86000000,598.71075000,1667532299999,12149994.85075520,19104,341.52237000,6930814.11584990,0
1667532300000,20306.69000000,20320.00000000,20304.41000000,20315.40000000,772.03286000,1667532599999,15680946.39667930,21540,417.96305000,8489534.10556300,0
1667532600000,20314.86000000,20325.56000000,20308.54000000,20320.54000000,983.92796000,1667532899999,19992171.74218210,25277,517.88872000,10523102.97685190,0
1667532900000,20320.54000000,20325.56000000,20303.58000000,20309.02000000,803.69243000,1667533199999,16325736.82858630,22790,386.75327000,7856386.44455800,0
1667533200000,20309.00000000,20318.76000000,20301.13000000,20315.86000000,661.40623000,1667533499999,13433531.03031610,19368,311.28414000,6322648.02671080,0
1667533500000,20315.86000000,20330.35000000,20314.00000000,20323.63000000,903.24399000,1667533799999,18355738.81017480,24208,488.74816000,9932472.20263700,0
1667533800000,20323.71000000,20327.48000000,20318.00000000,20322.79000000,737.13390000,1667534099999,14981288.99125960,21026,359.42598000,7304997.92290450,0
1667534100000,20323.44000000,20330.87000000,20320.00000000,20321.79000000,816.95202000,1667534399999,16604052.43970740,22295,427.89238000,8696820.48667790,0
1667534400000,20321.79000000,20327.33000000,20306.58000000,20316.95000000,877.36889000,1667534699999,17823661.69401910,24128,431.16280000,8759206.16180230,0
1667534700000,20316.95000000,20321.61000000,20308.01000000,20315.32000000,630.41280000,1667534999999,12807462.68505360,19425,304.72319000,6190904.38115590,0
1667535000000,20315.88000000,20322.84000000,20308.45000000,20320.86000000,835.89699000,1667535299999,16982025.68235740,21297,426.33405000,8661540.76096660,0
1667535300000,20320.02000000,20324.84000000,20311.64000000,20314.84000000,696.43854000,1667535599999,14149286.85324300,22373,334.96771000,6805546.91238380,0
1667535600000,20314.84000000,20321.85000000,20311.93000000,20318.04000000,769.21199000,1667535899999,15628519.20792180,20354,387.49740000,7873121.85290510,0
1667535900000,20318.04000000,20355.37000000,20310.00000000,20344.76000000,1344.04863000,1667536199999,27321565.42606660,27114,706.25781000,14357589.77447200,0
1667536200000,20345.24000000,20352.49000000,20324.94000000,20339.76000000,1289.55107000,1667536499999,26228136.39137690,28497,645.27279000,13124644.72005960,0
1667536500000,20339.76000000,20341.00000000,20324.50000000,20331.47000000,648.39729000,1667536799999,13183856.37518650,19305,318.96754000,6485674.28174280,0
1667536800000,20331.47000000,20339.05000000,20324.00000000,20328.85000000,922.80390000,1667537099999,18761573.39830710,22201,461.69983000,9387076.14625280,0
